date,Minimum,Mean,Maximum,25th Percentile,75th Percentile,Skewness,Standard Deviation,Kurtosis,Shannon Entropy,Median,Mean Absolute Deviation (MAD),Coefficient of Variation (CV),10th Percentile,90th Percentile,Autocorrelation,Cumulative Return,start_price,start_date,end_price,end_date,percent_change,prev_day_to_avg_one_month,prev_day_to_avg_one_two_week,prev_day_to_avg_one_one_week,momentum,rsi,upper_band_current,middle_band_current,lower_band_current,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,ema_7,ema_14,roc_7,roc_14,Volume,Volatility,Relative Volume (RVOL),On-Balance Volume (OBV),Williams %R,Stochastic Oscillator %K,Stochastic Oscillator %D,Commodity Channel Index (CCI),ADX,Chaikin Money Flow (CMF),Average True Range (ATR),Fib_23.6,Fib_38.2,Fib_50,Fib_61.8,Fib_76.4,Parabolic SAR,VWAP,Adj Close Momentum,Adj Close Return,Adj Close 7d MA,Adj Close 14d MA,Adj Close Volatility
2021-12-30,161.125,172.88212566375734,179.82749938964844,169.78812408447266,176.72750091552734,-0.704868019087113,5.400386856589663,-0.5300577148490402,2.9952406038545796,174.5275001525879,4.524700393676755,0.031237392737135865,165.16175117492676,178.7917510986328,0.7997762752060741,0.07555317055965019,179.08250045776367,2021-12-30,,,,1.037527749372096,1.0215700293456191,1.021722779294247,0.04456449704709864,65.19608594549484,183.68289937693666,172.88212566375734,162.081351950578,175.55642918178015,4.133348479378724,175.5826792035784,3.2445234380946357,176.90972808346874,174.7487402465473,4.859479336832413,3.402654713028796,62348900,2.7698375357255136,,737759200.0,-18.745741944408906,74.39412375077826,79.13399127611018,95.86354643641809,"ADX_14          NaN
DMP_14    35.436687
DMN_14    12.260395
Name: 19, dtype: float64",0.08144859450884437,4.477747172208925,178.6678853149414,176.52606558227538,174.79500579833984,173.0639460144043,170.9221262817383,"PSARl_0.02_0.2     159.175507
PSARs_0.02_0.2            NaN
PSARaf_0.02_0.2      0.040000
PSARr_0.02_0.2       0.000000
Name: 19, dtype: float64",172.4576207459101,0.03693873153806715,0.03693873153806709,173.58753313337053,173.10349709647042,
2021-12-31,161.125,173.49775066375733,179.82749938964844,170.8043737411499,177.59125232696533,-0.9115472680563403,5.370243263840262,-0.13021750805532806,2.9952485029418625,174.9587516784668,4.34745018005371,0.03095281202952261,165.16175117492676,179.11125068664552,0.7342059731368885,0.11145073984647741,178.0374984741211,2021-12-31,,,,1.0321891769353813,1.018255992809507,1.011798201936278,0.028190464926675318,68.59040790546969,184.23823719143783,173.49775066375733,162.75726413607683,176.99428612845284,3.1013705965664395,175.8717863900321,3.369875083794632,177.4323075032185,175.45098175667655,5.955003782253085,2.3123950146427843,59773000,2.3549300830500557,,677986200.0,-26.789423483976186,74.39412375077826,79.13399127611018,84.09414114535987,"ADX_14          NaN
DMP_14    33.544738
DMN_14    11.713464
Name: 20, dtype: float64",0.1229304533191554,4.293112607962453,178.6678853149414,176.52606558227538,174.79500579833984,173.0639460144043,170.9221262817383,"PSARl_0.02_0.2     160.061687
PSARs_0.02_0.2            NaN
PSARaf_0.02_0.2      0.040000
PSARr_0.02_0.2       0.000000
Name: 20, dtype: float64",172.62071039309558,0.014575284586290316,0.014575284586290359,174.77652631487166,173.35958753313338,
2022-01-03,162.63500213623047,174.34337558746338,179.82749938964844,171.55249881744385,178.18562412261963,-0.9723874584740781,4.636879204911273,0.18311878943723725,2.995375407402102,175.4462490081787,3.719200439453124,0.02659624542250001,168.66000175476074,179.11125068664552,0.6838643127563685,0.09470591284518688,180.10750198364258,2022-01-03,,,,1.0211887768847545,1.0119884301090485,1.0007889685233897,0.011217576807282414,64.46286896699199,183.61713399728595,174.34337558746338,165.06961717764082,177.89714322771346,2.0513714169479753,175.92839322771346,3.4012269283666003,177.5875124702497,176.04668719521834,3.68046340049893,0.4471187989836542,64062300,2.391500187917915,,613923900.0,-31.083831818375664,74.39412375077826,79.13399127611018,66.79627101116644,"ADX_14          NaN
DMP_14    32.079587
DMN_14    13.042073
Name: 21, dtype: float64",0.05200988453946656,4.082820971376122,178.6678853149414,176.52606558227538,174.79500579833984,173.0639460144043,170.9221262817383,"PSARl_0.02_0.2     160.912419
PSARs_0.02_0.2            NaN
PSARaf_0.02_0.2      0.040000
PSARr_0.02_0.2       0.000000
Name: 21, dtype: float64",172.76219254697568,0.007317777720557306,0.007317777720557367,175.42097909109933,173.22731998988561,
2022-01-04,165.44250106811523,175.21700057983398,180.10750198364258,173.03000164031982,178.65437602996826,-0.7917209492370824,3.9426368518446853,-0.16570527668908053,2.995477550512691,175.9600009918213,3.211550369262696,0.02250145156461747,169.94224853515624,179.41575241088867,0.6188124428733708,0.08864107361076182,181.0974998474121,2022-01-04,,,,1.0279111124355786,1.0231408399461306,1.0076225956723637,0.0077212575627489954,66.90620119322128,183.10227428352337,175.21700057983398,167.3317268761446,178.7450011117118,1.3680522643209392,176.03392900739397,3.5126016645201186,178.24068377722693,176.79633793646153,3.407544415552274,0.8271292093672119,104487900,2.3646090196856298,,718411800.0,-5.6420913053590676,74.39412375077826,79.13399127611018,116.1910868336902,"ADX_14          NaN
DMP_14    36.204436
DMN_14    11.574581
Name: 22, dtype: float64",0.09520787980569288,4.1918256704172085,179.2408853149414,176.9895655822754,175.17000579833984,173.3504460144043,171.09912628173828,"PSARl_0.02_0.2     161.729123
PSARs_0.02_0.2            NaN
PSARaf_0.02_0.2      0.060000
PSARr_0.02_0.2       0.000000
Name: 22, dtype: float64",173.09437580319187,0.009316323307328345,0.009316323307328279,176.31729997907365,173.66844286237443,
2022-01-05,169.0175018310547,175.99975051879883,181.0974998474121,173.99624824523926,178.81625080108643,-0.48933154738534695,3.4472684005084577,-0.8265746826800799,2.9955398127492945,176.30875205993652,2.8745256042480465,0.01958678004001062,170.95624885559081,179.85549964904786,0.6659310893175917,0.06499751123220791,177.33499908447266,2022-01-05,,,,1.0289645258790794,1.0261768960729412,1.0091004935979875,0.007062326185228507,66.66376063172349,182.89428731981576,175.99975051879883,169.1052137177819,179.46428625924247,0.9955118177982418,176.4778573172433,3.7411821666357654,178.97466784148924,177.47733829938036,2.8597775924021223,3.5538125388010866,99310400,2.1875601050727647,,817722200.0,-20.930273820425292,74.39412375077826,79.13399127611018,104.22545968461434,"ADX_14          NaN
DMP_14    33.427375
DMN_14    10.646490
Name: 23, dtype: float64",0.0844375402072256,4.159363428616311,179.28672344970704,177.02664407348632,175.20000457763672,173.3733650817871,171.1132857055664,"PSARl_0.02_0.2     162.998176
PSARs_0.02_0.2            NaN
PSARaf_0.02_0.2      0.080000
PSARr_0.02_0.2       0.000000
Name: 23, dtype: float64",173.3753061261121,0.002286816132586633,0.002286816132586603,176.79852076939173,174.04624611990792,
2022-01-06,169.0175018310547,176.3642505645752,181.0974998474121,174.7050018310547,178.81625080108643,-0.6394960694498575,3.1728519979626486,-0.37563461619522,2.9955698036123475,176.9000015258789,2.6008250808715814,0.017990335273762974,171.65149879455566,179.85549964904786,0.7289937168390278,0.02229522205972208,172.9099998474121,2022-01-06,,,,1.005504225016067,1.0045398026099335,0.9892318383792791,-0.011345284222270324,52.82830794809514,182.7099545605005,176.3642505645752,170.0185465686499,179.26535742623466,1.268875167354181,176.53357151576452,3.7482206651762024,178.5801144078946,177.45132251606108,-0.7791200704545357,0.441787985584461,94537600,2.282749492624098,,723184600.0,-51.80882742876519,74.39412375077826,79.13399127611018,4.870013330495628,"ADX_14          NaN
DMP_14    29.713066
DMN_14    18.465275
Name: 24, dtype: float64",0.0021684067158621824,4.277158739208982,179.28672344970704,177.02664407348632,175.20000457763672,173.3733650817871,171.1132857055664,"PSARl_0.02_0.2     164.593522
PSARs_0.02_0.2            NaN
PSARaf_0.02_0.2      0.080000
PSARr_0.02_0.2       0.000000
Name: 24, dtype: float64",173.48563696375652,-0.02486340267863485,-0.02486340267863489,176.03728594098772,173.73809378487724,
2022-01-07,169.0175018310547,176.33637542724608,181.0974998474121,174.7050018310547,178.81625080108643,-0.6227200177424976,3.200507418877867,-0.45303310150899945,2.9955669181451645,176.9000015258789,2.631487731933595,0.018150012503791946,171.65149879455566,179.85549964904786,0.6818577466783009,-0.012140429067629232,172.55749893188477,2022-01-07,,,,0.9805690937474915,0.9806432775154847,0.9698943831946878,-0.034467357751727046,41.75725051711862,182.7373902650018,176.33637542724608,169.93536058949036,178.27714320591517,2.6739128660991547,176.32303592136927,3.8699204838522,177.183483676279,176.78666388602147,-3.846741775153954,-1.6760720198018273,96904000,2.4781264589472345,,626280600.0,-70.67186990203027,74.39412375077826,79.13399127611018,-84.91983963026547,"ADX_14          NaN
DMP_14    27.532531
DMN_14    23.125448
Name: 25, dtype: float64",-0.0723653640510615,4.224877902815285,179.28672344970704,177.02664407348632,175.20000457763672,173.3733650817871,171.1132857055664,"PSARl_0.02_0.2     166.06124
PSARs_0.02_0.2           NaN
PSARaf_0.02_0.2      0.08000
PSARr_0.02_0.2       0.00000
Name: 25, dtype: float64",173.46838412868382,-0.034792073953988756,-0.03479207395398879,175.0115225655692,173.71980503627233,
2022-01-10,169.0175018310547,176.21250038146974,181.0974998474121,173.85687255859375,178.81625080108643,-0.530153979180979,3.295029464162115,-0.7358768800354074,2.995556842759419,176.9000015258789,2.7677502822875963,0.01869918114225122,171.65149879455566,179.85549964904786,0.7085257111169775,-0.026446465299782104,170.48500061035156,2022-01-10,,,,0.979257989974193,0.978049787890942,0.9732299814964388,-0.03078002998920415,39.55020739968823,182.80255930979396,176.21250038146974,169.6224414531455,177.30392837524414,3.361270072266817,176.43017877851213,3.7312028779473874,176.04571330481002,176.1475440014701,-3.798017344250211,0.8768981245290516,86709100,2.417071469280512,,539571500.0,-69.5736902129824,74.39412375077826,79.13399127611018,-90.13156886819384,"ADX_14          NaN
DMP_14    25.799933
DMN_14    22.904486
Name: 26, dtype: float64",-0.055468933577466795,4.131671858709692,179.28672344970704,177.02664407348632,175.20000457763672,173.3733650817871,171.1132857055664,"PSARl_0.02_0.2     167.411541
PSARs_0.02_0.2            NaN
PSARaf_0.02_0.2      0.080000
PSARr_0.02_0.2       0.000000
Name: 26, dtype: float64",173.43811391575133,-0.030410381189764357,-0.03041038118976433,173.99701145717077,173.79227229527064,
2022-01-11,169.0175018310547,175.8745002746582,181.0974998474121,172.82187461853027,178.81625080108643,-0.3666563350524921,3.51139355843256,-1.0877277899619446,2.995532454308663,176.30875205993652,3.021300506591797,0.019965336378775303,171.00024909973143,179.85549964904786,0.6934776027079462,-0.045597046459501606,173.35000228881836,2022-01-11,,,,0.9693559915969057,0.9657291783191424,0.9682482417907918,-0.0534264329209615,34.71182725666701,182.89728739152332,175.8745002746582,168.85171315779309,176.07571411132812,4.09397329937143,176.5350001198905,3.5216682306338667,174.65478211012606,175.2941619855112,-4.800859841377866,0.8682525557404978,106765600,2.4175271009621686,,432805900.0,-72.78264651584196,74.39412375077826,79.13399127611018,-109.51313240044662,"ADX_14    32.008654
DMP_14    23.575474
DMN_14    26.624541
Name: 27, dtype: float64",-0.06324230553007823,4.148053235403445,179.45428143310548,177.29786080932618,175.55500030517578,173.81213980102538,171.65571917724608,"PSARl_0.02_0.2            NaN
PSARs_0.02_0.2     182.940002
PSARaf_0.02_0.2      0.020000
PSARr_0.02_0.2       1.000000
Name: 27, dtype: float64",173.35066024724557,-0.05395308061410131,-0.053953080614101354,173.15134974888392,173.9639380318778,
2022-01-12,169.0175018310547,175.61050033569336,181.0974998474121,172.82187461853027,178.81625080108643,-0.18880664314048567,3.4927358942978484,-1.143657687733802,2.9955342133444,175.9600009918213,3.034450149536133,0.01988910621871248,171.00024909973143,179.85549964904786,0.7656808819456277,-0.00876303340785425,175.9124984741211,2022-01-12,,,,0.987127774008081,0.9813100754016155,0.9882782306836102,-0.04278080904000103,44.84012883831843,182.59597212428906,175.61050033569336,168.62502854709766,175.406071799142,4.102959613197488,176.65160751342773,3.3738068282289246,174.31219464935896,174.84354057926578,-2.6328701680697297,0.9506914095107395,76138300,2.3905166797423547,,508944200.0,-53.215967073257666,74.39412375077826,79.13399127611018,-43.621943846797734,"ADX_14    29.114519
DMP_14    26.815313
DMN_14    24.348119
Name: 28, dtype: float64",0.043434006136967,4.165364767333645,179.45428143310548,177.29786080932618,175.55500030517578,173.81213980102538,171.65571917724608,"PSARl_0.02_0.2            NaN
PSARs_0.02_0.2     182.644602
PSARaf_0.02_0.2      0.020000
PSARr_0.02_0.2       0.000000
Name: 28, dtype: float64",173.35905053160755,-0.02570940679644984,-0.02570940679644979,172.80098397391183,174.11098153250558,
2022-01-13,169.0175018310547,175.66200008392335,181.0974998474121,172.82187461853027,178.81625080108643,-0.23317474757899306,3.4892138051549253,-1.1237837266861834,2.995534670626614,175.98750114440918,3.0028502655029286,0.01986322484935807,171.00024909973143,179.85549964904786,0.7672825851674245,-0.003639102998748953,174.09499740600586,2022-01-13,,,,1.0014260249233076,0.9951158788840903,1.0063253430748365,-0.00802154463414162,50.18582209922857,182.6404276942332,175.66200008392335,168.68357247361348,174.8067855834961,3.5740891600689237,176.77589334760393,3.306839966651675,174.7000037737708,174.8880905248379,-2.3291664496587576,0.9990105846092521,74805200,2.432757291489896,,583749400.0,-50.1692722995722,74.39412375077826,79.13399127611018,3.0085894882857493,"ADX_14    27.362512
DMP_14    29.565533
DMN_14    23.192215
Name: 29, dtype: float64",0.046316990469572154,4.019390642445651,179.45428143310548,177.29786080932618,175.55500030517578,173.81213980102538,171.65571917724608,"PSARl_0.02_0.2           NaN
PSARs_0.02_0.2     182.35511
PSARaf_0.02_0.2      0.02000
PSARr_0.02_0.2       0.00000
Name: 29, dtype: float64",173.41740871340582,0.003487314159659194,0.003487314159659225,171.8891884940011,174.1032442365374,5.044640011499829
2022-01-14,169.0175018310547,175.53899993896485,181.0974998474121,172.82187461853027,178.81625080108643,-0.13105886515239001,3.498912165558902,-1.1685453665442693,2.9955334262353506,175.8849983215332,3.0488504028320307,0.019932392042654217,171.00024909973143,179.85549964904786,0.7601101583242547,-0.010022323650062556,172.31999969482422,2022-01-14,,,,0.9917738933601019,0.9856180562591221,1.0016602913787902,0.0068532621574199926,46.47612780602844,182.53682427008266,175.53899993896485,168.54117560784704,173.80642809186662,2.257329935517387,176.63535717555456,3.380478458971784,174.52502673104448,174.7575249946566,-3.8667029899950967,-1.1175045032655975,84505800,2.461523760113268,,499243600.0,-72.78264651584196,74.39412375077826,79.13399127611018,-44.46425574328284,"ADX_14    24.666026
DMP_14    26.764966
DMN_14    26.937695
Name: 30, dtype: float64",-0.056466817309277016,4.08432062340789,179.45428143310548,177.29786080932618,175.55500030517578,173.81213980102538,171.65571917724608,"PSARl_0.02_0.2            NaN
PSARs_0.02_0.2     182.071408
PSARaf_0.02_0.2      0.020000
PSARr_0.02_0.2       0.000000
Name: 30, dtype: float64",173.42040542580327,0.001104413556131556,0.0011044135561314903,170.83246285574776,173.81549181256975,4.7557811139795305
