date,buy?,todays_price,Minimum,Maximum,25th Percentile,75th Percentile,Skewness,Standard Deviation,Kurtosis,Shannon Entropy,Median,Mean Absolute Deviation (MAD),Coefficient of Variation (CV),10th Percentile,90th Percentile,Autocorrelation,Cumulative Return,curr_to_avg_one_month,curr_to_avg_one_two_week,curr_to_avg_one_one_week,momentum,rsi,upper_band_current,middle_band_current,lower_band_current,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,ema_7,ema_14,roc_7,roc_14,Volume,Volatility,Relative Volume (RVOL),On-Balance Volume (OBV),Williams %R,Stochastic Oscillator %K,Stochastic Oscillator %D,Commodity Channel Index (CCI),ADX1,ADX2,Chaikin Money Flow (CMF),Average True Range (ATR),Fib_23.6,Fib_38.2,Fib_50,Fib_61.8,Fib_76.4,Parabolic SAR 2,Parabolic SAR 3,VWAP,Adj Close Momentum,Adj Close Return,Adj Close 7d MA,Adj Close 14d MA,Adj Close Volatility
2022-10-11,1,179.83499908447266,177.84249877929688,201.01499938964844,181.6618709564209,191.44812774658203,0.7328346055818726,6.622688313313661,-0.5131508350940823,2.995109080126986,185.2712516784668,5.5194881820678745,0.0354490226063787,179.92425003051758,197.32624740600588,0.8124946314811626,-0.08963262386270726,0.9625962519099507,0.9870563258680871,0.9737865213638457,-0.02789266512878663,34.376375779045794,200.06825145878065,186.82287483215333,173.577498205526,183.40571321759904,2.471190327997083,182.38124929155623,2.7224130674083264,183.71086384720581,185.74005183715218,1.6850484279913758,-4.501039154005871,6294500,2.2457410269095144,0.8419569999337885,-43267100.0,-69.19230974784288,89.0859394939463,92.09290994229893,-83.78202594682574,12.867897463955336,32.415712097608115,-0.0534245318899726,4.551391556490275,185.51836602783203,183.47582522583008,181.82500457763672,180.17418392944336,178.1316431274414,0.04,0.0,208.25249016904695,-0.03506580145554061,-0.013817660073238565,180.78321184430803,179.33423069545202,6.163889495780616
2022-10-12,1,179.0349998474121,177.84249877929688,199.5875015258789,180.60937213897705,190.2800006866455,0.7960743194418523,5.925303356239376,-0.2914115342790602,2.9952276445737938,184.27750205993652,4.821650848388674,0.03189696253956742,179.80724906921387,192.82700271606447,0.7528303233870497,-0.09896663012661192,0.9637772684483729,0.9830579247939103,0.9749025347791489,-0.035098833137158,29.77019540284087,197.6144815293733,185.76387481689454,173.91326810441578,183.17857088361467,2.8181046377110586,181.88357053484236,2.645260795104197,182.74265067759188,184.75406235234848,0.15454667960883128,-5.305144948151472,4884300,2.2980352009903005,0.652230520750847,-48151400.0,-75.62543014171364,89.0859394939463,92.09290994229893,-88.14516551281848,12.372320501176263,31.167296791793607,-0.08407961083878682,4.395577508948197,185.51836602783203,183.47582522583008,181.82500457763672,180.17418392944336,178.1316431274414,0.04,0.0,208.16682857263584,-0.05024779761838383,-0.03991367929920656,180.3037349155971,178.80342864990234,5.458254386414857
2022-10-13,1,179.90750122070312,177.84249877929688,197.0749969482422,180.41312503814697,187.26624870300293,0.7359182513725789,5.173244793998465,-0.3980859844612974,2.9953427416590364,183.50749969482422,4.265626125335695,0.0280034091927068,179.5052490234375,191.69575157165528,0.7198039795854512,-0.09153874098786831,0.9738613914743434,0.987202309398799,0.9866514350045552,-0.034753317912720294,29.489774415431384,195.08273932096813,184.7362497329712,174.38976014497428,182.45178495134627,2.9255549325996095,181.62267766680037,2.6473176424644644,181.81481525358726,183.63915499689838,-0.8802748077345018,-3.7459187390175113,8426400,2.271933766181634,1.1080129888829207,-39725000.0,-29.25459426861925,89.0859394939463,92.09290994229893,-43.21705178112981,17.448708047753147,26.22459125173762,-0.006251687483513474,4.850892660286692,185.4640870361328,183.38796685791016,181.7100067138672,180.03204656982422,177.95592639160157,0.02,1.0,208.0329269448381,-0.00501107883624019,-0.0160388810344265,180.16453334263392,178.85264151436942,4.844945505438734
2022-10-14,1,184.6525001525879,177.84249877929688,192.3550033569336,179.9506254196167,186.098126411438,0.6161868494652321,4.424845860859246,-0.8400245288855408,2.9954441061080055,183.2262477874756,3.718451232910155,0.024064047195152784,179.5052490234375,191.41325302124022,0.8010158279246032,-0.05999530691988544,1.0042127156745673,1.0132714033066899,1.0199203573903972,0.006527498019561762,35.26365091206666,192.7275666683127,183.87787494659423,175.02818322487576,182.32392774309432,2.783836970729404,181.8116065434047,2.7685014087549153,181.33594407299182,182.7918992603655,-2.750075110325056,-1.9898126635770168,6449400,2.009231610593658,0.8648177511976158,-33275600.0,-43.600644689147806,89.0859394939463,92.09290994229893,7.907374302620602,18.73626678834422,24.276657331096306,-0.09152548476170141,4.865828725787433,185.4640870361328,183.38796685791016,181.7100067138672,180.03204656982422,177.95592639160157,0.02,0.0,207.94053821611368,-0.006582084838477442,-0.016002958365862047,179.45445469447546,178.995361328125,4.3391100090651324
2022-10-17,1,185.6675033569336,177.84249877929688,192.3550033569336,179.9506254196167,185.66125106811523,0.7211330202811369,4.08340234196616,-0.39736366221253316,2.995486060358928,183.2262477874756,3.316101207733155,0.022247902902071397,179.5052490234375,190.08125,0.7239016815770208,-0.04004316534492712,1.011585986593262,1.0160005909515473,1.0241718383130862,0.01459039513633198,49.16448333280422,191.70780447793865,183.54099979400635,175.37419511007406,182.22142846243722,2.6176373126113663,182.17624964032854,2.9231959525299978,182.17322843602284,182.79385969620418,-0.4823565150808291,1.453239197468537,13952100,2.3181641587002364,1.8006310939607277,-19323500.0,-25.105534583366417,89.0859394939463,92.09290994229893,54.502732360139326,19.206158581242494,22.18945583580871,-0.1275323648111508,4.94327040945111,185.4640870361328,183.38796685791016,181.7100067138672,180.03204656982422,177.95592639160157,0.02,1.0,207.75637751116489,0.016851535091955583,0.007724525623959452,179.40664672851562,179.5142113821847,3.7468583174751946
2022-10-18,1,188.14750289916992,177.84249877929688,191.62250137329102,179.9506254196167,185.57750129699707,0.6110749889857001,3.592232728477113,-0.28504887100976006,2.9955407804466434,183.2262477874756,2.973126029968262,0.01960754821238666,179.5052490234375,186.7374984741211,0.6462317461245427,-0.031076715801537123,1.026968883416301,1.0267384063660765,1.0348037594496575,0.046222948019104315,52.13523623369937,190.39109025096056,183.20662479400636,176.02215933705216,182.891786302839,3.453576830578961,182.91232136317663,3.042964348217576,183.04940409707885,182.9583456113361,-0.3849531727665427,2.8272777331580996,5209200,2.3379435751300184,0.6726508644761912,-14114300.0,-19.371423873403895,89.0859394939463,92.09290994229893,117.21300544796729,20.17608061273344,20.605467593789886,-0.14984449771418848,4.943036983144189,186.51076330566406,184.23462384033203,182.39500427246094,180.55538470458984,178.27924523925782,0.04,0.0,207.69495695685848,0.04482520666928713,0.02739060534428296,179.87628391810827,180.07594735281808,3.26902801552832
2022-10-19,1,186.07500076293945,177.84249877929688,189.9099998474121,179.9506254196167,185.57750129699707,0.2934302362375063,3.2485707368273347,-0.8796976481304455,2.995575023839138,183.2262477874756,2.799376106262207,0.01774856423541027,179.5052490234375,186.56124877929688,0.5679228960035896,-0.009280695854132532,1.0166206529553494,1.0136846785826459,1.0141321723463088,0.039321925442105776,58.84611919313363,189.53001634395497,183.0328748703003,176.53573339664564,183.33142961774553,3.6590489034555436,183.34874997820174,3.0258435045444814,184.31130562459958,183.4298212693686,2.5578506628607096,5.794455313328448,4927000,2.392689369155,0.6436030274292194,-19041300.0,-24.246309603741377,89.0859394939463,92.09290994229893,89.65117730425901,19.310610548501195,21.181242844693518,-0.10338131349234994,4.795677536853157,186.51076330566406,184.23462384033203,182.39500427246094,180.55538470458984,178.27924523925782,0.04,0.0,207.63307889939566,0.04583703236994441,0.040582694628614906,180.4710649762835,180.52238246372767,3.231305770755701
2022-10-20,1,187.77249908447266,177.84249877929688,188.14750289916992,179.9506254196167,185.57750129699707,0.00661171572919713,2.9350345631727484,-1.291199409401866,2.9956034292694653,183.2262477874756,2.623263416290283,0.016052376425270395,179.5052490234375,186.10600051879882,0.6563417444603225,0.00038977067825225227,1.0269708150759818,1.022638302866932,1.015590336848061,0.04371689790811484,55.65062471746411,188.71119404242216,182.84112491607667,176.97105578973117,184.4653581891741,3.6246688760458157,183.9355357033866,3.0306130722629887,184.73656446516466,183.66208535610446,1.681718736815142,3.3951049399444577,5706700,2.2706854161417516,0.7498515197544425,-13334600.0,-22.954803959835132,89.0859394939463,92.09290994229893,131.56944613448465,22.98325076677582,19.73463365300988,-0.12352906816825657,4.779557144965204,187.1143181762695,184.72283969116208,182.79000091552734,180.85716213989258,178.46568365478515,0.06,0.0,207.56832186360705,0.01386334397964184,0.0503814657326206,181.60718863351005,181.19520023890905,3.3139905418093027
2022-10-21,1,188.04249954223633,177.84249877929688,188.14750289916992,179.9506254196167,185.57750129699707,0.07404230448920872,3.0533265192705303,-1.2718901526236683,2.9955930206489487,183.2262477874756,2.702913265228273,0.016691263230178766,179.5052490234375,186.52374839782715,0.6816112941365039,0.022948886901646003,1.0279499550772233,1.0233354793446863,1.0084708402225468,0.018358805793840416,61.02496506712199,189.03627778677102,182.92962474822997,176.82297170968891,185.75214385986328,2.902463716961133,184.46535737173897,3.0556068110464216,185.4816437563409,184.18831209716353,4.4137681988540916,4.575136210659882,7582500,2.223631975195137,1.0175428002053202,-5752100.0,-3.724059809274164,89.0859394939463,92.09290994229893,127.14848787267314,20.99012122058674,20.051602676698806,-0.11937405970820504,4.859588346444146,187.1143181762695,184.72283969116208,182.79000091552734,180.85716213989258,178.46568365478515,0.06,0.0,207.4855022195078,0.04243772970811732,0.03092167189243606,183.31278119768416,181.80825805664062,3.7029415181363436
2022-10-24,1,191.08750534057617,177.84249877929688,188.14750289916992,179.9506254196167,185.76937770843506,0.04856946268743675,3.2495809817855443,-1.3886508997486204,2.9955749096858972,183.2262477874756,2.92025089263916,0.017742366661217163,179.5052490234375,187.79949913024902,0.7212142745035298,0.03315799513050894,1.0433174625077062,1.0373168324022708,1.021088399589688,0.029191979671439716,62.83260733078626,189.65291162024835,183.15374965667723,176.65458769310612,187.34928730555944,2.121160767800095,184.90053612845284,3.53334141900384,186.1005567511698,184.70329832710132,5.031138996565548,4.106576339702173,7299200,2.1839837655294336,0.9970215837852863,1547100.0,-13.059893839006179,89.0859394939463,92.09290994229893,151.6952195105301,22.97526129196945,18.849186738701622,-0.0841267021346633,4.800331945393099,188.75692517089843,186.05154534912108,183.86500549316406,181.67846563720704,178.9730858154297,0.08,0.0,207.41572268992414,0.02947368192019395,0.044299545963694925,184.16346958705358,182.16400146484375,4.003835152609984
