Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,33.21900177001953,33.28900146484375,31.3799991607666,31.434999465942383,31.387649536132812,484368000
2021-12-02,31.214000701904297,32.47800064086914,31.024999618530273,32.125999450683594,32.077613830566406,472890000
2021-12-03,32.0,32.12900161743164,30.1299991607666,30.69300079345703,30.646774291992188,544325000
2021-12-06,29.8799991607666,30.240999221801758,28.038000106811523,30.03700065612793,29.991756439208984,658938000
2021-12-07,30.957000732421875,32.44900131225586,30.650999069213867,32.426998138427734,32.37815856933594,593053000
2021-12-08,31.999000549316406,32.290000915527344,31.42099952697754,31.826000213623047,31.778064727783203,475551000
2021-12-09,31.733999252319336,32.20500183105469,30.42799949645996,30.489999771118164,30.444080352783203,488507000
2021-12-10,31.149999618530273,31.30500030517578,29.861000061035156,30.197999954223633,30.152515411376953,488825000
2021-12-13,30.249000549316406,30.29400062561035,28.115999221801758,28.160999298095703,28.11858367919922,598344000
2021-12-14,27.698999404907227,28.67799949645996,27.25,28.336999893188477,28.294321060180664,667035000
2021-12-15,28.399999618530273,30.5,27.83799934387207,30.458999633789062,30.413124084472656,698297000
2021-12-16,31.152000427246094,31.15999984741211,28.093000411987305,28.386999130249023,28.344242095947266,707366000
2021-12-17,27.985000610351562,28.922000885009766,27.760000228881836,27.801000595092773,27.759126663208008,713758000
2021-12-20,27.30500030517578,28.143999099731445,27.145000457763672,27.7189998626709,27.677249908447266,461847000
2021-12-21,28.374000549316406,29.1200008392334,27.400999069213867,29.075000762939453,29.031211853027344,524385000
2021-12-22,28.891000747680664,29.55500030517578,28.448999404907227,29.399999618530273,29.35572052001953,395184000
2021-12-23,29.7549991607666,30.05900001525879,29.430999755859375,29.639999389648438,29.59535789489746,343022000
2021-12-27,29.65999984741211,31.086999893188477,29.639999389648438,30.94499969482422,30.898393630981445,403686000
2021-12-28,31.312000274658203,31.329999923706055,30.011999130249023,30.32200050354004,30.276330947875977,420591000
2021-12-29,30.273000717163086,30.54800033569336,29.365999221801758,30.000999450683594,29.955812454223633,343139000
2021-12-30,29.82699966430664,30.457000732421875,29.540000915527344,29.586000442504883,29.541440963745117,308864000
2021-12-31,29.673999786376953,30.030000686645508,29.33099937438965,29.410999298095703,29.36669921875,266530000
2022-01-03,29.815000534057617,30.711000442504883,29.78499984741211,30.121000289916992,30.07563591003418,391547000
2022-01-04,30.277000427246094,30.468000411987305,28.349000930786133,29.290000915527344,29.24588394165039,527154000
2022-01-05,28.948999404907227,29.416000366210938,27.533000946044922,27.604000091552734,27.562423706054688,498064000
2022-01-06,27.639999389648438,28.437999725341797,27.065000534057617,28.17799949645996,28.135557174682617,454186000
2022-01-07,28.141000747680664,28.422000885009766,27.05699920654297,27.246999740600586,27.20595932006836,409939000
2022-01-10,26.58099937438965,27.4689998626709,25.643999099731445,27.399999618530273,27.358732223510742,594681000
2022-01-11,27.322999954223633,28.065000534057617,26.839000701904297,27.816999435424805,27.775100708007812,404089000
2022-01-12,28.066999435424805,28.594999313354492,27.607999801635742,27.999000549316406,27.956829071044922,383413000
2022-01-13,28.378999710083008,28.479999542236328,26.49799919128418,26.575000762939453,26.53497314453125,540171000
2022-01-14,26.299999237060547,27.19700050354004,26.209999084472656,26.941999435424805,26.90142059326172,395832000
2022-01-18,26.260000228881836,26.63800048828125,25.770000457763672,25.902999877929688,25.863983154296875,424270000
2022-01-19,26.07900047302246,26.542999267578125,25.052000045776367,25.066999435424805,25.029245376586914,488315000
2022-01-20,25.304000854492188,25.57900047302246,24.077999114990234,24.149999618530273,24.11362648010254,435181000
2022-01-21,23.506999969482422,24.822999954223633,23.26300048828125,23.374000549316406,23.338796615600586,718958000
2022-01-24,22.329999923706055,23.3799991607666,20.88800048828125,23.371999740600586,23.336795806884766,913982000
2022-01-25,22.54599952697754,22.94300079345703,22.0,22.323999404907227,22.290374755859375,664616000
2022-01-26,23.239999771118164,24.05699920654297,22.299999237060547,22.77199935913086,22.737703323364258,755959000
2022-01-27,23.56800079345703,23.9950008392334,21.674999237060547,21.944000244140625,21.91094970703125,573353000
2022-01-28,22.011999130249023,22.857999801635742,21.29599952697754,22.84000015258789,22.80560302734375,543774000
2022-01-31,23.18199920654297,24.509000778198242,23.052000045776367,24.486000061035156,24.449121475219727,564680000
2022-02-01,25.104000091552734,25.145000457763672,23.889999389648438,24.63800048828125,24.600893020629883,518925000
2022-02-02,25.79400062561035,25.816999435424805,24.55299949645996,25.242000579833984,25.203983306884766,543419000
2022-02-03,24.45800018310547,25.07699966430664,23.780000686645508,23.947999954223633,23.911928176879883,410178000
2022-02-04,23.972000122070312,24.635000228881836,23.631999969482422,24.319000244140625,24.282371520996094,354829000
2022-02-07,24.371999740600586,25.18199920654297,24.20199966430664,24.72800064086914,24.69075584411621,376868000
2022-02-08,24.358999252319336,25.229999542236328,23.979999542236328,25.107999801635742,25.07018280029297,410359000
2022-02-09,25.621999740600586,26.725000381469727,25.35300064086914,26.704999923706055,26.664777755737305,524282000
2022-02-10,25.9950008392334,26.924999237060547,25.600000381469727,25.823999404907227,25.78510284423828,513200000
2022-02-11,25.916000366210938,26.152000427246094,23.773000717163086,23.948999404907227,23.912927627563477,605472000
2022-02-14,23.93400001525879,24.875,23.7549991607666,24.267000198364258,24.230451583862305,440424000
2022-02-15,24.948999404907227,26.545000076293945,24.784000396728516,26.4950008392334,26.455097198486328,699869000
2022-02-16,26.259000778198242,26.582000732421875,25.552000045776367,26.51099967956543,26.471071243286133,732676000
2022-02-17,25.6299991607666,25.78499984741211,24.165000915527344,24.506999969482422,24.4700870513916,810595000
2022-02-18,24.667999267578125,24.986000061035156,23.100000381469727,23.642000198364258,23.606388092041016,761255000
2022-02-22,23.03499984741211,24.06399917602539,23.0,23.389999389648438,23.354768753051758,633422000
2022-02-23,23.802000045776367,24.155000686645508,22.301000595092773,22.386999130249023,22.35327911376953,566511000
2022-02-24,21.014999389648438,23.799999237060547,20.889999389648438,23.74799919128418,23.712230682373047,735801000
2022-02-25,23.72100067138672,24.216999053955078,23.381000518798828,24.156999588012695,24.12061309814453,528866000
2022-02-28,23.992000579833984,24.665000915527344,23.707000732421875,24.385000228881836,24.348270416259766,477319000
2022-03-01,24.291000366210938,24.37700080871582,23.131999969482422,23.476999282836914,23.441638946533203,412056000
2022-03-02,23.756000518798828,24.409000396728516,23.415000915527344,24.219999313354492,24.187641143798828,389642000
2022-03-03,24.261999130249023,24.326000213623047,23.4689998626709,23.714000701904297,23.68231773376465,365095000
2022-03-04,23.384000778198242,23.68000030517578,22.48200035095215,22.93600082397461,22.905357360839844,431415000
2022-03-07,22.816999435424805,23.033000946044922,21.329999923706055,21.351999282836914,21.32347297668457,450821000
2022-03-08,21.30900001525879,22.37299919128418,20.649999618530273,21.513999938964844,21.48525619506836,557467000
2022-03-09,22.386999130249023,23.219999313354492,22.246999740600586,23.013999938964844,22.98324966430664,492742000
2022-03-10,22.5310001373291,22.788000106811523,21.881999969482422,22.658000946044922,22.627729415893555,428066000
2022-03-11,23.02199935913086,23.145000457763672,22.04599952697754,22.100000381469727,22.07047462463379,367209000
2022-03-14,21.868999481201172,22.261999130249023,21.159000396728516,21.329999923706055,21.301504135131836,385354000
2022-03-15,21.51799964904785,23.038000106811523,21.32200050354004,22.972999572753906,22.942306518554688,491996000
2022-03-16,23.5,24.597000122070312,23.172000885009766,24.496000289916992,24.463272094726562,671422000
2022-03-17,24.1200008392334,24.841999053955078,23.9060001373291,24.766000747680664,24.732908248901367,471941000
2022-03-18,24.798999786376953,26.569000244140625,24.624000549316406,26.452999114990234,26.41765785217285,730719000
2022-03-21,26.506999969482422,27.152000427246094,25.966999053955078,26.733999252319336,26.698280334472656,591727000
2022-03-22,26.726999282836914,27.238000869750977,26.07200050354004,26.52400016784668,26.488563537597656,547007000
2022-03-23,26.125999450683594,26.61199951171875,25.575000762939453,25.634000778198242,25.59975242614746,502120000
2022-03-24,26.166000366210938,28.31999969482422,25.906999588012695,28.149999618530273,28.112390518188477,877379000
2022-03-25,27.88599967956543,28.357999801635742,27.270999908447266,27.691999435424805,27.655000686645508,579016000
2022-03-28,27.756000518798828,28.25,27.20599937438965,28.2189998626709,28.18129539489746,425494000
2022-03-29,28.69499969482422,28.945999145507812,27.979999542236328,28.6560001373291,28.617713928222656,488984000
2022-03-30,28.304000854492188,28.496000289916992,27.503000259399414,27.690000534057617,27.653003692626953,463487000
2022-03-31,27.781999588012695,28.24799919128418,27.270000457763672,27.285999298095703,27.249542236328125,523440000
2022-04-01,27.375,27.496000289916992,26.267000198364258,26.711999893188477,26.67630958557129,517235000
2022-04-04,26.72800064086914,27.558000564575195,26.613000869750977,27.360000610351562,27.32344627380371,397120000
2022-04-05,27.253999710083008,27.319000244140625,25.81999969482422,25.930999755859375,25.896352767944336,436615000
2022-04-06,24.93400001525879,25.299999237060547,24.003000259399414,24.406999588012695,24.3743896484375,703833000
2022-04-07,24.44099998474121,24.722000122070312,23.47800064086914,24.20800018310547,24.175657272338867,557992000
2022-04-08,23.91699981689453,23.92300033569336,23.062000274658203,23.118999481201172,23.08811378479004,524781000
2022-04-11,22.214000701904297,22.31999969482422,21.65999984741211,21.91699981689453,21.887718200683594,575207000
2022-04-12,22.53700065612793,22.725000381469727,21.281999588012695,21.503999710083008,21.47526741027832,662258000
2022-04-13,21.72800064086914,22.5,21.454999923706055,22.202999114990234,22.17333221435547,516943000
