Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,196.02999877929688,196.80999755859375,190.10000610351562,190.16000366210938,186.17832946777344,13204900
2021-12-02,192.0,199.44000244140625,191.85000610351562,198.2899932861328,194.13809204101562,13976300
2021-12-03,198.27000427246094,198.47000122070312,194.0399932861328,196.32000732421875,192.2093505859375,10660500
2021-12-06,198.77000427246094,204.22000122070312,197.74000549316406,202.67999267578125,198.4361572265625,10722100
2021-12-07,206.0,207.94000244140625,205.88999938964844,207.3699951171875,203.0279541015625,11897200
2021-12-08,207.66000366210938,209.47999572753906,205.7100067138672,208.99000549316406,204.61402893066406,11749200
2021-12-09,208.52000427246094,212.1999969482422,207.1699981689453,211.38999938964844,206.9637908935547,10176800
2021-12-10,211.89999389648438,214.25,210.86000061035156,213.39999389648438,208.9316864013672,8882700
2021-12-13,212.4499969482422,213.32000732421875,209.97999572753906,211.02000427246094,206.60153198242188,8844300
2021-12-14,210.72999572753906,213.3699951171875,208.4499969482422,209.97999572753906,205.5832977294922,9832300
2021-12-15,209.39999389648438,212.49000549316406,207.86000061035156,212.30999755859375,207.86451721191406,10892500
2021-12-16,215.2899932861328,216.27000427246094,211.61000061035156,214.3699951171875,209.88137817382812,8548400
2021-12-17,212.8000030517578,213.2100067138672,207.7899932861328,211.8800048828125,207.4435272216797,11578400
2021-12-20,209.08999633789062,209.77000427246094,206.86000061035156,208.74000549316406,204.36927795410156,9434400
2021-12-21,210.61000061035156,216.16000366210938,210.36000061035156,215.3800048828125,210.8702392578125,6993700
2021-12-22,213.85000610351562,218.94000244140625,213.85000610351562,217.9600067138672,213.39622497558594,6003400
2021-12-23,218.44000244140625,218.52000427246094,216.6199951171875,216.6199951171875,212.08424377441406,4798200
2021-12-27,217.67999267578125,218.1199951171875,214.8800048828125,217.6300048828125,213.07313537597656,4818400
2021-12-28,216.00999450683594,219.72999572753906,215.5800018310547,218.0500030517578,213.48435974121094,4279800
2021-12-29,217.75999450683594,218.94000244140625,217.3300018310547,218.1699981689453,213.601806640625,3223100
2021-12-30,217.97000122070312,219.14999389648438,217.14999389648438,217.8699951171875,213.30809020996094,3812800
2021-12-31,216.80999755859375,217.97999572753906,215.49000549316406,216.7100067138672,212.17237854003906,4723300
2022-01-03,217.52000427246094,222.05999755859375,217.00999450683594,221.42999267578125,216.79354858398438,7694500
2022-01-04,222.0,226.7899932861328,221.80999755859375,222.4600067138672,217.80198669433594,10629300
2022-01-05,222.63999938964844,225.27000427246094,219.9199981689453,220.0,215.39349365234375,9594600
2022-01-06,217.8000030517578,221.91000366210938,217.5500030517578,219.75,215.1487274169922,7877500
2022-01-07,217.30999755859375,220.1999969482422,215.63999938964844,216.9600067138672,212.4171600341797,10702100
2022-01-10,213.97999572753906,214.1999969482422,206.5,211.97000122070312,207.5316619873047,11978600
2022-01-11,211.4199981689453,214.9499969482422,208.74000549316406,214.3800048828125,209.8911895751953,8803100
2022-01-12,214.47999572753906,217.5800018310547,213.80999755859375,215.7100067138672,211.19334411621094,6923300
