Date,Open,High,Low,Close,Adj Close,Volume
2024-01-02,373.8599853515625,375.8999938964844,366.7699890136719,370.8699951171875,368.8540954589844,25258600
2024-01-03,369.010009765625,373.260009765625,368.510009765625,370.6000061035156,368.5855712890625,23083500
2024-01-04,370.6700134277344,373.1000061035156,367.1700134277344,367.94000244140625,365.94000244140625,20901500
2024-01-05,368.9700012207031,372.05999755859375,366.5,367.75,365.75103759765625,20987000
2024-01-08,369.29998779296875,375.20001220703125,369.010009765625,374.69000244140625,372.6533508300781,23134000
2024-01-09,372.010009765625,375.989990234375,371.19000244140625,375.7900085449219,373.74737548828125,20830000
2024-01-10,376.3699951171875,384.1700134277344,376.32000732421875,382.7699890136719,380.68939208984375,25514200
2024-01-11,386.0,390.67999267578125,380.3800048828125,384.6300048828125,382.539306640625,27850800
2024-01-12,385.489990234375,388.67999267578125,384.6499938964844,388.4700012207031,386.3584289550781,21645700
2024-01-16,393.6600036621094,394.0299987792969,387.6199951171875,390.2699890136719,388.1486511230469,27202300
2024-01-17,387.9800109863281,390.1099853515625,384.80999755859375,389.4700012207031,387.3529968261719,22234100
2024-01-18,391.7200012207031,393.989990234375,390.1199951171875,393.8699951171875,391.72906494140625,23392100
2024-01-19,395.760009765625,398.6700134277344,393.5,398.6700134277344,396.5030212402344,29272000
2024-01-22,400.0199890136719,400.6199951171875,393.5899963378906,396.510009765625,394.354736328125,27016900
2024-01-23,395.75,399.3800048828125,393.92999267578125,398.8999938964844,396.7317199707031,20525900
2024-01-24,401.5400085449219,405.6300048828125,400.45001220703125,402.55999755859375,400.371826171875,24867000
2024-01-25,404.32000732421875,407.010009765625,402.5299987792969,404.8699951171875,402.6692810058594,21021200
2024-01-26,404.3699951171875,406.1700134277344,402.42999267578125,403.92999267578125,401.7344055175781,17803300
2024-01-29,406.05999755859375,409.9800109863281,404.3299865722656,409.7200012207031,407.492919921875,24510200
2024-01-30,412.260009765625,413.04998779296875,406.45001220703125,408.5899963378906,406.36907958984375,33477600
2024-01-31,406.9599914550781,415.32000732421875,397.2099914550781,397.5799865722656,395.4189147949219,47871100
2024-02-01,401.8299865722656,408.0,401.79998779296875,403.7799987792969,401.5852355957031,30657700
2024-02-02,403.80999755859375,412.6499938964844,403.55999755859375,411.2200012207031,408.9847717285156,28245000
2024-02-05,409.8999938964844,411.1600036621094,403.989990234375,405.6499938964844,403.445068359375,25352300
2024-02-06,405.8800048828125,407.9700012207031,402.9100036621094,405.489990234375,403.285888671875,18382600
2024-02-07,407.44000244140625,414.29998779296875,407.3999938964844,414.04998779296875,411.79937744140625,22340500
2024-02-08,414.04998779296875,415.55999755859375,412.5299987792969,414.1099853515625,411.8590393066406,21225300
2024-02-09,415.25,420.82000732421875,415.0899963378906,420.54998779296875,418.2640380859375,22032800
2024-02-12,420.55999755859375,420.739990234375,414.75,415.260009765625,413.0028381347656,21202900
2024-02-13,404.94000244140625,410.07000732421875,403.3900146484375,406.32000732421875,404.1114196777344,27824900
2024-02-14,408.07000732421875,409.8399963378906,404.57000732421875,409.489990234375,408.01727294921875,20401200
2024-02-15,408.1400146484375,409.1300048828125,404.2900085449219,406.55999755859375,405.09783935546875,21825500
2024-02-16,407.9599914550781,408.2900085449219,403.44000244140625,404.05999755859375,402.6068420410156,22281100
2024-02-20,403.239990234375,404.489990234375,398.010009765625,402.7900085449219,401.3414001464844,24307900
2024-02-21,400.1700134277344,402.2900085449219,397.2200012207031,402.17999267578125,400.73358154296875,18631100
