date,buy?,todays_price,Minimum,Maximum,25th Percentile,75th Percentile,Skewness,Standard Deviation,Kurtosis,Shannon Entropy,Median,Mean Absolute Deviation (MAD),Coefficient of Variation (CV),10th Percentile,90th Percentile,Autocorrelation,Cumulative Return,curr_to_avg_one_month,curr_to_avg_one_two_week,curr_to_avg_one_one_week,momentum,rsi,upper_band_current,middle_band_current,lower_band_current,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,ema_7,ema_14,roc_7,roc_14,Volume,Volatility,Relative Volume (RVOL),On-Balance Volume (OBV),Williams %R,Stochastic Oscillator %K,Stochastic Oscillator %D,Commodity Channel Index (CCI),ADX1,ADX2,Chaikin Money Flow (CMF),Average True Range (ATR),Fib_23.6,Fib_38.2,Fib_50,Fib_61.8,Fib_76.4,Parabolic SAR 2,Parabolic SAR 3,VWAP,Adj Close Momentum,Adj Close Return,Adj Close 7d MA,Adj Close 14d MA,Adj Close Volatility
2024-04-12,0,88.89749908447266,85.51850128173828,94.80475044250488,87.89693784713745,90.74987554550171,0.5567996187586829,2.4277105927348366,-0.22012133591273209,2.9953664890293967,88.99037456512451,1.9119148445129397,0.02711127817262552,87.17455139160157,92.9166748046875,0.7814029860230568,0.002632686983087599,0.9927562345126297,1.007478367476524,1.0206934290294916,0.018062792916531345,49.81389287215829,94.40157158372408,89.5461503982544,84.69072921278472,87.51139313834054,1.3687853633679834,89.41657175336566,2.7182685683086008,87.79948383869805,88.63847922176578,0.02446201639058078,-3.022728539197515,426805000,1.628950448666892,0.8724725957789624,10279266000.0,-62.4272739838342,54.86717616698129,70.83839718204747,-32.47306653207365,24.94459947994817,19.69766257319557,0.028311456250454028,3.502351038410624,93.52241586303712,91.51579249572755,89.89400100708008,88.27220951843262,86.26558615112305,0.04,0.0,70.92136301337999,0.002022465247114802,0.026552616771836113,87.45581599644252,89.22045625959124,2.5150268946144476
2024-04-15,0,87.91024971008301,85.51850128173828,94.80475044250488,87.89693784713745,90.74987554550171,0.5475144320316104,2.4245021020122373,-0.21529255943058256,2.9953675058003695,88.99037456512451,1.9026562023162839,0.02707233742379854,87.17455139160157,92.9166748046875,0.7728212466881894,0.014319527191249619,0.9816184284544467,0.9977765374454787,1.0057155444484098,0.0007000514090416132,50.679368862939455,94.40544198249738,89.5564377784729,84.70743357444842,87.46910749162946,1.3481583278242864,88.92410741533551,2.251461626035809,88.06449089194248,88.78888938770343,-0.17741851540980405,-4.1644890569340705,443077000,1.609771584755032,0.9245415185761947,9836189000.0,-77.69042922996405,54.86717616698129,70.83839718204747,-70.91697084892905,22.615095407553596,21.05014091826917,-0.013279082954235417,3.5868539560772437,93.22369274902344,91.27415521240235,89.69850158691406,88.12284796142578,86.17331042480468,0.04,0.0,71.08490107740491,-0.012991692731869398,-0.022804838866011503,87.4695292881557,88.57758058820453,2.6124013881359276
2024-04-16,0,87.00749969482422,85.51850128173828,94.80475044250488,87.9123125076294,90.74987554550171,0.5466904373773065,2.414615925985224,-0.1906501331316628,2.995370572288185,88.99037456512451,1.8906074619293207,0.026957917119589284,87.17455139160157,92.9166748046875,0.7886868953263644,-0.018675369947378208,0.9713929823430291,0.9904672824026542,0.9952478120796399,0.013326410922505083,44.91743577774262,94.39905711976219,89.56982526779174,84.7405934158213,87.42442866734096,1.3590520913044604,88.40162536076137,1.6781323492603049,88.02640977743279,88.84065283080729,-0.3355765941050496,-7.272315680639971,370453000,1.5623811225100943,0.7978509349985586,9465736000.0,-57.00724188060411,54.86717616698129,70.83839718204747,-74.92357651775164,21.631835183405265,20.134921861941947,0.0338157622710481,3.481749174261996,90.82855111694334,89.33672389221191,88.13100051879883,86.92527714538573,85.4334499206543,0.04,0.0,71.21660252849844,0.024146568215543507,0.0032364080537951806,87.38482121058873,88.21003941127232,2.64355468153517
2024-04-17,0,86.27499961853027,85.51850128173828,94.80475044250488,87.89487504959106,90.74987554550171,0.6063884746612258,2.478316051516912,-0.3015706698544598,2.9953504010045813,88.91437530517578,1.9922949981689442,0.027708936678903274,86.89307479858398,92.9166748046875,0.7850506014352242,-0.0102999603117531,0.9646019521759717,0.9842530854421807,0.9842923914946767,0.008846019580017295,43.117300191165356,94.39766985327797,89.44103775024413,84.4844056472103,87.19960703168597,1.4065003723613023,88.0333217893328,1.5204886607049646,87.77860113650469,88.69124080083603,-0.3581663643575845,-7.755061911218475,495400000,1.5305492864667842,1.0876557440035128,8970336000.0,-88.99270883851258,54.86717616698129,70.83839718204747,-117.40212122631645,19.54595586012868,22.418166496424224,-0.06122208130392038,3.5777935543178616,90.05309158325196,88.70945426940918,87.62350082397461,86.53754737854004,85.19391006469726,0.04,0.0,71.37196467068323,-0.03451326805254007,-0.01545322081776411,86.9422858101981,87.76614761352539,2.903473008346978
2024-04-18,0,84.5582504272461,85.51850128173828,94.80475044250488,87.71662616729736,90.74987554550171,0.5661181072714098,2.553387506390934,-0.4269580326394844,2.9953260853290447,88.91437530517578,2.0578150177001957,0.028574442092594788,86.23382472991943,92.9166748046875,0.802439770383452,-0.03818820241921052,0.9462742432305695,0.967737601392397,0.9630440265216025,-0.04910864705689688,38.31060220607321,94.46591273861195,89.35913772583008,84.25236271304821,87.01317841666085,1.6741707867104845,87.62946455819267,1.6431557646008312,87.41995913165105,88.55972319795748,-1.79143292357648,-5.639483241794158,447260000,1.4739137365500166,0.9854041173658914,8523076000.0,-76.9011743506897,54.86717616698129,70.83839718204747,-133.53751173782223,18.072581334748726,23.808747857501626,-0.10262109182921221,3.592822620896339,89.90677093505859,88.47261322021484,87.3134994506836,86.15438568115235,84.7202279663086,0.06,0.0,71.49810396179117,-0.06560651667311657,-0.027206281795589704,86.84472220284599,87.36010905674526,3.0518572448709316
2024-04-19,1,79.81999969482422,84.5582504272461,94.80475044250488,87.24206352233887,90.74987554550171,0.46624535506915754,2.7568606120864376,-0.5250591468238222,2.995255732326923,88.90050029754639,2.2036574935913094,0.030940493273789976,85.82877578735352,92.9166748046875,0.7755523746059123,-0.07785151135906945,0.8958269971446035,0.9173399840443524,0.9182132224525335,-0.10211197708748554,30.407805471730843,94.6157464469512,89.10202522277832,83.58830399860544,86.19910676138741,3.2063961781007313,86.8649823325021,2.4734601130324054,86.71688424513604,88.163508541331,-1.5198589548427317,-6.26744276051346,875198000,1.417421904014148,1.8478667193523837,7647878000.0,-96.07484098911426,54.86717616698129,70.83839718204747,-243.37620306658502,15.132785551476696,32.13089566515546,-0.17400915997436103,3.9840347262385536,87.16761145019531,84.95819409179687,83.17250061035156,81.38680712890626,79.17738977050782,0.08,0.0,71.63198820151409,-0.1359172698253278,-0.15908884997647404,85.29642050606864,86.3485494341169,4.095747832689761
2024-04-22,1,78.52374839782715,79.81999969482422,94.80475044250488,86.82437467575073,90.28987646102905,-0.28990183428172406,3.3494369114284535,0.6715418361474508,2.995012954689515,88.5518741607666,2.4753748893737795,0.03784324899398298,85.42247619628907,92.9166748046875,0.6529431341336273,-0.13950442554519887,0.8871920388828977,0.910289136438309,0.9225693075361432,-0.10677368501638163,20.10776374429954,95.20704900519944,88.50817518234253,81.80930135948562,84.7131780896868,4.035452154429167,86.12357139587402,3.249367095013149,85.00305881534649,87.02168122151521,-6.663472232915437,-11.823272115174397,596341000,1.6758547887024173,1.257818774127584,7051537000.0,-74.14923630409092,54.86717616698129,70.83839718204747,-212.73188235172864,14.079042241670798,29.893520647181656,-0.17648035021104116,3.976097297035267,87.16761145019531,84.95819409179687,83.17250061035156,81.38680712890626,79.17738977050782,0.08,0.0,71.71982333479868,-0.07538284739682222,-0.09829226513151416,83.71112278529576,85.6390359061105,4.248010871893798
2024-04-23,1,81.55624771118164,78.52374839782715,94.80475044250488,86.17206239700317,89.34468793869019,-0.5722172334998405,3.846081187251864,0.6776513394374772,2.9947635687733962,88.05824947357178,2.7484199523925783,0.04380685222402419,84.08442535400391,91.72034950256348,0.6708180373160252,-0.1717319223845379,0.9289253963935323,0.9557754554105665,0.9798088123870712,-0.06265266790521107,15.825873815115694,95.48849997902644,87.7963376045227,80.10417523001897,83.66442789350238,3.7073749237941556,85.58791051592145,3.3455620289221315,83.38726040272137,85.81661585455342,-11.69690364346217,-11.675302925558043,438559000,1.5513152197026139,0.9362348653497525,7490096000.0,-54.95278072429105,54.86717616698129,70.83839718204747,-121.65629503669851,18.156204334551845,28.123266293799354,-0.13981640519954774,3.9242654481731525,87.16761145019531,84.95819409179687,83.17250061035156,81.38680712890626,79.17738977050782,0.08,0.0,71.81175028538337,-0.05710693062358696,-0.041604159626353325,82.88790457589286,85.17186028616769,3.9783653928820035
2024-04-24,1,81.7229995727539,78.52374839782715,94.3222484588623,85.77706336975098,88.95781183242798,-0.6622014318456918,3.720830150093821,0.30184342730653446,2.994810986684763,87.87950038909912,2.7948802185058583,0.04270243404325674,81.3826229095459,90.613600730896,0.7265682650761811,-0.13534453383231662,0.9379011828810911,0.9625882931317258,0.9948427647207905,-0.052761519164338355,30.74842693942617,94.5755727681442,87.13391246795655,79.6922521677689,82.78053501674107,3.2337039561673033,85.12482125418526,3.403456663690582,82.92561655624479,85.12499139051624,-8.258107875807815,-8.42087497882342,512208000,1.7779636596759378,1.0936286981452585,8002304000.0,-73.09852423378331,54.86717616698129,70.83839718204747,-122.50271206054917,18.91418860244697,25.657518432287834,-0.13032691511476716,3.9939383542534164,87.16761145019531,84.95819409179687,83.17250061035156,81.38680712890626,79.17738977050782,0.08,0.0,71.90820309740882,-0.05185935628898142,-0.08852029001673953,81.98455047607422,84.72703988211495,4.026035835316721
2024-04-25,1,80.76149940490723,78.52374839782715,91.43124961853027,85.27843856811523,88.90893840789795,-0.8561006195623542,3.5111272444441397,-0.24080352163626007,2.994898340613282,87.58450126647949,2.8193602752685534,0.04058921290281148,81.3826229095459,90.24330158233643,0.7821120138398115,-0.10618087455089104,0.9336163190562529,0.9555349103351998,0.9941559370260947,-0.044901012061568046,32.901988421602674,93.52620451253941,86.50395002365113,79.48169553476285,81.88824926103864,2.688776207994899,84.6563389641898,3.527166317064231,82.61936578041541,84.55827830521388,-7.038144195624375,-7.350102425149546,424641000,1.7067782709081512,0.9225608215429959,7577663000.0,-53.571644638398965,54.86717616698129,70.83839718204747,-99.32721681179497,17.22141511829097,25.045892075877692,-0.0701752887483664,4.072994129882438,87.16761145019531,84.95819409179687,83.17250061035156,81.38680712890626,79.17738977050782,0.08,0.0,71.99020314527979,-0.024081369116303986,-0.016695432274494448,81.30132075718471,84.34307098388672,3.970575523729291
